 Copyright (C) 1995-2019 - All Rights Reserved
 University Corporation for Atmospheric Research
 NCAR Command Language Version 6.6.2
 The use of this software is governed by a License Agreement.
 See http://www.ncl.ucar.edu/ for more details.
Temperature (F), Relative Humidity (%), Alternate Coefs (True/False), Heat Index (F)
112,45,0,150.484
112,46,0,152.301
112,47,0,154.148
112,48,0,156.027
112,49,0,157.937
112,50,0,159.879
112,51,0,161.853
112,52,0,163.857
112,53,0,165.894
112,54,0,167.962
112,55,0,170.061
112,56,0,172.192
112,57,0,174.354
112,58,0,176.548
112,59,0,178.773
112,60,0,181.029
112,61,0,183.318
112,62,0,185.637
112,63,0,187.988
112,64,0,190.371
112,65,0,192.785
112,66,0,195.23
112,67,0,197.707
112,68,0,200.215
112,69,0,202.755
112,70,0,205.327
112,71,0,207.93
112,72,0,210.564
112,73,0,213.23
112,74,0,215.927
112,75,0,218.656
112,76,0,221.416
112,77,0,224.207
112,78,0,227.031
112,79,0,229.885
112,80,0,232.771
112,81,0,235.689
112,82,0,238.638
112,83,0,241.619
112,84,0,244.631
112,85,0,247.674
112,86,0,250.749
112,87,0,253.855
112,88,0,256.993
112,89,0,260.162
112,90,0,263.363
112,91,0,266.595
112,92,0,269.859
112,93,0,273.154
112,94,0,276.481
112,95,0,279.839
112,96,0,283.229
112,97,0,286.65
112,98,0,290.103
112,99,0,293.587
112,100,0,297.102
113,1,0,102.299
113,2,0,102.784
113,3,0,103.3
113,4,0,103.849
113,5,0,104.43
113,6,0,105.043
113,7,0,105.689
113,8,0,106.367
113,9,0,107.077
113,10,0,107.819
113,11,0,108.594
113,12,0,109.401
113,13,0,110.24
113,14,0,111.112
113,15,0,112.015
113,16,0,112.952
113,17,0,113.92
113,18,0,114.921
113,19,0,115.954
113,20,0,117.019
113,21,0,118.116
113,22,0,119.246
113,23,0,120.408
113,24,0,121.603
113,25,0,122.829
113,26,0,124.088
113,27,0,125.38
113,28,0,126.703
113,29,0,128.059
113,30,0,129.447
113,31,0,130.867
113,32,0,132.32
113,33,0,133.805
113,34,0,135.322
113,35,0,136.872
113,36,0,138.454
113,37,0,140.068
113,38,0,141.714
113,39,0,143.393
113,40,0,145.103
113,41,0,146.847
113,42,0,148.622
113,43,0,150.43
113,44,0,152.27
113,45,0,154.142
113,46,0,156.047
113,47,0,157.984
113,48,0,159.953
113,49,0,161.954
113,50,0,163.988
113,51,0,166.054
113,52,0,168.152
113,53,0,170.283
113,54,0,172.446
113,55,0,174.641
113,56,0,176.868
113,57,0,179.128
113,58,0,181.42
113,59,0,183.744
113,60,0,186.101
113,61,0,188.49
113,62,0,190.911
113,63,0,193.364
113,64,0,195.85
113,65,0,198.368
113,66,0,200.918
113,67,0,203.501
113,68,0,206.115
113,69,0,208.762
113,70,0,211.442
113,71,0,214.154
113,72,0,216.897
113,73,0,219.674
113,74,0,222.482
113,75,0,225.323
113,76,0,228.196
113,77,0,231.101
113,78,0,234.039
113,79,0,237.009
113,80,0,240.011
113,81,0,243.046
113,82,0,246.112
113,83,0,249.211
113,84,0,252.343
113,85,0,255.506
113,86,0,258.702
113,87,0,261.93
113,88,0,265.191
113,89,0,268.484
113,90,0,271.809
113,91,0,275.166
113,92,0,278.555
113,93,0,281.977
113,94,0,285.431
113,95,0,288.918
113,96,0,292.437
113,97,0,295.988
113,98,0,299.571
113,99,0,303.187
113,100,0,306.835
114,1,0,102.851
114,2,0,103.39
114,3,0,103.963
114,4,0,104.569
114,5,0,105.207
114,6,0,105.879
114,7,0,106.584
114,8,0,107.322
114,9,0,108.093
114,10,0,108.898
114,11,0,109.735
114,12,0,110.605
114,13,0,111.509
114,14,0,112.445
114,15,0,113.415
114,16,0,114.418
114,17,0,115.454
114,18,0,116.523
114,19,0,117.625
114,20,0,118.76
114,21,0,119.928
114,22,0,121.129
114,23,0,122.363
114,24,0,123.631
114,25,0,124.931
114,26,0,126.265
114,27,0,127.632
114,28,0,129.031
114,29,0,130.464
114,30,0,131.93
114,31,0,133.429
114,32,0,134.961
114,33,0,136.526
114,34,0,138.124
114,35,0,139.756
114,36,0,141.42
114,37,0,143.118
114,38,0,144.848
114,39,0,146.612
114,40,0,148.409
114,41,0,150.239
114,42,0,152.101
114,43,0,153.998
114,44,0,155.927
114,45,0,157.889
114,46,0,159.884
114,47,0,161.912
114,48,0,163.974
114,49,0,166.068
114,50,0,168.196
114,51,0,170.357
114,52,0,172.55
114,53,0,174.777
114,54,0,177.037
114,55,0,179.33
114,56,0,181.656
114,57,0,184.016
114,58,0,186.408
114,59,0,188.833
114,60,0,191.292
114,61,0,193.783
114,62,0,196.308
114,63,0,198.865
114,64,0,201.456
114,65,0,204.08
114,66,0,206.737
114,67,0,209.427
114,68,0,212.15
114,69,0,214.906
114,70,0,217.696
114,71,0,220.518
114,72,0,223.374
114,73,0,226.262
114,74,0,229.184
114,75,0,232.139
114,76,0,235.126
114,77,0,238.147
114,78,0,241.201
114,79,0,244.288
114,80,0,247.408
114,81,0,250.562
114,82,0,253.748
114,83,0,256.967
114,84,0,260.22
114,85,0,263.505
114,86,0,266.824
114,87,0,270.176
114,88,0,273.561
114,89,0,276.978
114,90,0,280.429
114,91,0,283.914
114,92,0,287.431
114,93,0,290.981
114,94,0,294.564
114,95,0,298.18
114,96,0,301.83
114,97,0,305.513
114,98,0,309.229
114,99,0,312.977
114,100,0,316.759
115,1,0,103.391
115,2,0,103.988
115,3,0,104.62
115,4,0,105.285
115,5,0,105.984
115,6,0,106.717
115,7,0,107.483
115,8,0,108.284
115,9,0,109.118
115,10,0,109.987
115,11,0,110.889
115,12,0,111.825
115,13,0,112.795
115,14,0,113.799
115,15,0,114.837
115,16,0,115.909
115,17,0,117.014
115,18,0,118.154
115,19,0,119.327
115,20,0,120.534
115,21,0,121.775
115,22,0,123.05
115,23,0,124.359
115,24,0,125.702
115,25,0,127.078
115,26,0,128.489
115,27,0,129.933
115,28,0,131.411
115,29,0,132.923
115,30,0,134.469
115,31,0,136.049
115,32,0,137.663
115,33,0,139.31
115,34,0,140.992
115,35,0,142.707
115,36,0,144.457
115,37,0,146.24
115,38,0,148.057
115,39,0,149.908
115,40,0,151.792
115,41,0,153.711
115,42,0,155.663
115,43,0,157.65
115,44,0,159.67
115,45,0,161.724
115,46,0,163.812
115,47,0,165.934
115,48,0,168.09
115,49,0,170.28
115,50,0,172.503
115,51,0,174.761
115,52,0,177.052
115,53,0,179.377
115,54,0,181.736
115,55,0,184.129
115,56,0,186.556
115,57,0,189.017
115,58,0,191.511
115,59,0,194.04
115,60,0,196.602
115,61,0,199.198
115,62,0,201.828
115,63,0,204.492
115,64,0,207.19
115,65,0,209.922
115,66,0,212.687
115,67,0,215.487
115,68,0,218.32
115,69,0,221.188
115,70,0,224.089
115,71,0,227.024
115,72,0,229.992
115,73,0,232.995
115,74,0,236.032
115,75,0,239.103
115,76,0,242.207
115,77,0,245.345
115,78,0,248.517
115,79,0,251.723
115,80,0,254.963
115,81,0,258.237
115,82,0,261.544
115,83,0,264.886
115,84,0,268.262
115,85,0,271.671
115,86,0,275.114
115,87,0,278.591
115,88,0,282.102
115,89,0,285.647
115,90,0,289.226
115,91,0,292.838
115,92,0,296.485
115,93,0,300.165
115,94,0,303.879
115,95,0,307.627
115,96,0,311.409
115,97,0,315.225
115,98,0,319.075
115,99,0,322.958
115,100,0,326.876
0,1,1,0
0,2,1,0
0,3,1,0
0,4,1,0
0,5,1,0
0,6,1,0
0,7,1,0
0,8,1,0
0,9,1,0
0,10,1,0
0,11,1,0
0,12,1,0
0,13,1,0
0,14,1,0
0,15,1,0
0,16,1,0
0,17,1,0
0,18,1,0
0,19,1,0
0,20,1,0
0,21,1,0
0,22,1,0
0,23,1,0
0,24,1,0
0,25,1,0
0,26,1,0
0,27,1,0
0,28,1,0
0,29,1,0
0,30,1,0
0,31,1,0
0,32,1,0
0,33,1,0
0,34,1,0
0,35,1,0
0,36,1,0
0,37,1,0
0,38,1,0
0,39,1,0
0,40,1,0
0,41,1,0
0,42,1,0
0,43,1,0
0,44,1,0
0,45,1,0
0,46,1,0
0,47,1,0
0,48,1,0
0,49,1,0
0,50,1,0
0,51,1,0
0,52,1,0
0,53,1,0
0,54,1,0
0,55,1,0
0,56,1,0
0,57,1,0
0,58,1,0
0,59,1,0
0,60,1,0
0,61,1,0
0,62,1,0
0,63,1,0
0,64,1,0
0,65,1,0
0,66,1,0
0,67,1,0
0,68,1,0
0,69,1,0
0,70,1,0
0,71,1,0
0,72,1,0
0,73,1,0
0,74,1,0
0,75,1,0
0,76,1,0
0,77,1,0
0,78,1,0
0,79,1,0
0,80,1,0
0,81,1,0
0,82,1,0
0,83,1,0
0,84,1,0
0,85,1,0
0,86,1,0
0,87,1,0
0,88,1,0
0,89,1,0
0,90,1,0
0,91,1,0
0,92,1,0
0,93,1,0
0,94,1,0
0,95,1,0
0,96,1,0
0,97,1,0
0,98,1,0
0,99,1,0
0,100,1,0
1,1,1,1
1,2,1,1
1,3,1,1
1,4,1,1
1,5,1,1
1,6,1,1
1,7,1,1
1,8,1,1
1,9,1,1
1,10,1,1
1,11,1,1
1,12,1,1
1,13,1,1
1,14,1,1
1,15,1,1
1,16,1,1
1,17,1,1
1,18,1,1
1,19,1,1
1,20,1,1
1,21,1,1
1,22,1,1
1,23,1,1
1,24,1,1
1,25,1,1
1,26,1,1
1,27,1,1
1,28,1,1
1,29,1,1
1,30,1,1
1,31,1,1
1,32,1,1
1,33,1,1
1,34,1,1
1,35,1,1
1,36,1,1
1,37,1,1
1,38,1,1
1,39,1,1
1,40,1,1
1,41,1,1
1,42,1,1
1,43,1,1
1,44,1,1
1,45,1,1
1,46,1,1
1,47,1,1
1,48,1,1
1,49,1,1
1,50,1,1
1,51,1,1
1,52,1,1
1,53,1,1
1,54,1,1
1,55,1,1
1,56,1,1
1,57,1,1
1,58,1,1
1,59,1,1
1,60,1,1
1,61,1,1
1,62,1,1
1,63,1,1
1,64,1,1
1,65,1,1
1,66,1,1
1,67,1,1
1,68,1,1
1,69,1,1
1,70,1,1
1,71,1,1
1,72,1,1
1,73,1,1
1,74,1,1
1,75,1,1
1,76,1,1
1,77,1,1
1,78,1,1
1,79,1,1
1,80,1,1
1,81,1,1
1,82,1,1
1,83,1,1
1,84,1,1
1,85,1,1
1,86,1,1
1,87,1,1
1,88,1,1
1,89,1,1
1,90,1,1
1,91,1,1
1,92,1,1
1,93,1,1
1,94,1,1
1,95,1,1
1,96,1,1
1,97,1,1
1,98,1,1
1,99,1,1
1,100,1,1
2,1,1,2
2,2,1,2
2,3,1,2
2,4,1,2
2,5,1,2
2,6,1,2
2,7,1,2
2,8,1,2
2,9,1,2
2,10,1,2
2,11,1,2
2,12,1,2
2,13,1,2
2,14,1,2
2,15,1,2
2,16,1,2
2,17,1,2
2,18,1,2
2,19,1,2
2,20,1,2
2,21,1,2
2,22,1,2
2,23,1,2
2,24,1,2
2,25,1,2
2,26,1,2
2,27,1,2
2,28,1,2
2,29,1,2
2,30,1,2
2,31,1,2
2,32,1,2
2,33,1,2
2,34,1,2
2,35,1,2
2,36,1,2
2,37,1,2
2,38,1,2
2,39,1,2
2,40,1,2
2,41,1,2
2,42,1,2
2,43,1,2
2,44,1,2
2,45,1,2
2,46,1,2
2,47,1,2
2,48,1,2
2,49,1,2
2,50,1,2
2,51,1,2
2,52,1,2
2,53,1,2
2,54,1,2
2,55,1,2
2,56,1,2
2,57,1,2
2,58,1,2
2,59,1,2
2,60,1,2
2,61,1,2
2,62,1,2
2,63,1,2
2,64,1,2
2,65,1,2
2,66,1,2
2,67,1,2
2,68,1,2
2,69,1,2
2,70,1,2
2,71,1,2
2,72,1,2
2,73,1,2
2,74,1,2
2,75,1,2
2,76,1,2
2,77,1,2
2,78,1,2
2,79,1,2
2,80,1,2
2,81,1,2
2,82,1,2
2,83,1,2
2,84,1,2
2,85,1,2
2,86,1,2
2,87,1,2
2,88,1,2
2,89,1,2
2,90,1,2
2,91,1,2
2,92,1,2
2,93,1,2
2,94,1,2
2,95,1,2
2,96,1,2
2,97,1,2
2,98,1,2
2,99,1,2
2,100,1,2
3,1,1,3
3,2,1,3
3,3,1,3
3,4,1,3
3,5,1,3
3,6,1,3
3,7,1,3
3,8,1,3
3,9,1,3
3,10,1,3
3,11,1,3
3,12,1,3
3,13,1,3
3,14,1,3
3,15,1,3
3,16,1,3
3,17,1,3
3,18,1,3
3,19,1,3
3,20,1,3
3,21,1,3
3,22,1,3
3,23,1,3
3,24,1,3
3,25,1,3
3,26,1,3
3,27,1,3
3,28,1,3
3,29,1,3
3,30,1,3
3,31,1,3
3,32,1,3
3,33,1,3
3,34,1,3
3,35,1,3
3,36,1,3
3,37,1,3
3,38,1,3
3,39,1,3
3,40,1,3
3,41,1,3
3,42,1,3
3,43,1,3
3,44,1,3
3,45,1,3
3,46,1,3
3,47,1,3
3,48,1,3
3,49,1,3
3,50,1,3
3,51,1,3
3,52,1,3
3,53,1,3
3,54,1,3
3,55,1,3
3,56,1,3
3,57,1,3
3,58,1,3
3,59,1,3
3,60,1,3
3,61,1,3
3,62,1,3
3,63,1,3
3,64,1,3
3,65,1,3
3,66,1,3
3,67,1,3
3,68,1,3
3,69,1,3
3,70,1,3
3,71,1,3
3,72,1,3
3,73,1,3
3,74,1,3
3,75,1,3
3,76,1,3
3,77,1,3
3,78,1,3
3,79,1,3
3,80,1,3
3,81,1,3
3,82,1,3
3,83,1,3
3,84,1,3
3,85,1,3
3,86,1,3
3,87,1,3
3,88,1,3
3,89,1,3
3,90,1,3
3,91,1,3
3,92,1,3
3,93,1,3
3,94,1,3
3,95,1,3
3,96,1,3
3,97,1,3
3,98,1,3
3,99,1,3
3,100,1,3
4,1,1,4
4,2,1,4
4,3,1,4
4,4,1,4
4,5,1,4
4,6,1,4
4,7,1,4
4,8,1,4
4,9,1,4
4,10,1,4
4,11,1,4
4,12,1,4
4,13,1,4
4,14,1,4
4,15,1,4
4,16,1,4
4,17,1,4
4,18,1,4
4,19,1,4
4,20,1,4
4,21,1,4
4,22,1,4
4,23,1,4
4,24,1,4
4,25,1,4
4,26,1,4
4,27,1,4
4,28,1,4
4,29,1,4
4,30,1,4
4,31,1,4
4,32,1,4
4,33,1,4
4,34,1,4
4,35,1,4
4,36,1,4
4,37,1,4
4,38,1,4
4,39,1,4
4,40,1,4
4,41,1,4
4,42,1,4
4,43,1,4
4,44,1,4
4,45,1,4
4,46,1,4
4,47,1,4
4,48,1,4
4,49,1,4
4,50,1,4
4,51,1,4
4,52,1,4
4,53,1,4
4,54,1,4
4,55,1,4
4,56,1,4
4,57,1,4
4,58,1,4
4,59,1,4
4,60,1,4
4,61,1,4
4,62,1,4
4,63,1,4
4,64,1,4
4,65,1,4
4,66,1,4
4,67,1,4
4,68,1,4
4,69,1,4
4,70,1,4
4,71,1,4
4,72,1,4
4,73,1,4
4,74,1,4
4,75,1,4
4,76,1,4
4,77,1,4
4,78,1,4
4,79,1,4
4,80,1,4
4,81,1,4
4,82,1,4
4,83,1,4
4,84,1,4
4,85,1,4
4,86,1,4
4,87,1,4
4,88,1,4
4,89,1,4
4,90,1,4
4,91,1,4
4,92,1,4
4,93,1,4
4,94,1,4
4,95,1,4
4,96,1,4
4,97,1,4
4,98,1,4
4,99,1,4
4,100,1,4
5,1,1,5
5,2,1,5
5,3,1,5
5,4,1,5
5,5,1,5
5,6,1,5
5,7,1,5
5,8,1,5
5,9,1,5
5,10,1,5
5,11,1,5
5,12,1,5
5,13,1,5
5,14,1,5
5,15,1,5
5,16,1,5
5,17,1,5
5,18,1,5
5,19,1,5
5,20,1,5
5,21,1,5
5,22,1,5
5,23,1,5
5,24,1,5
5,25,1,5
5,26,1,5
5,27,1,5
5,28,1,5
5,29,1,5
5,30,1,5
5,31,1,5
5,32,1,5
5,33,1,5
5,34,1,5
5,35,1,5
5,36,1,5
5,37,1,5
5,38,1,5
5,39,1,5
5,40,1,5
5,41,1,5
5,42,1,5
5,43,1,5
5,44,1,5
5,45,1,5
5,46,1,5
5,47,1,5
5,48,1,5
5,49,1,5
5,50,1,5
5,51,1,5
5,52,1,5
5,53,1,5
5,54,1,5
5,55,1,5
5,56,1,5
5,57,1,5
5,58,1,5
5,59,1,5
5,60,1,5
5,61,1,5
5,62,1,5
5,63,1,5
5,64,1,5
5,65,1,5
5,66,1,5
5,67,1,5
5,68,1,5
5,69,1,5
5,70,1,5
5,71,1,5
5,72,1,5
5,73,1,5
5,74,1,5
5,75,1,5
5,76,1,5
5,77,1,5
5,78,1,5
5,79,1,5
5,80,1,5
5,81,1,5
5,82,1,5
5,83,1,5
5,84,1,5
5,85,1,5
5,86,1,5
5,87,1,5
5,88,1,5
5,89,1,5
5,90,1,5
5,91,1,5
5,92,1,5
5,93,1,5
5,94,1,5
5,95,1,5
5,96,1,5
5,97,1,5
5,98,1,5
5,99,1,5
5,100,1,5
6,1,1,6
6,2,1,6
6,3,1,6
6,4,1,6
6,5,1,6
6,6,1,6
6,7,1,6
6,8,1,6
6,9,1,6
6,10,1,6
6,11,1,6
6,12,1,6
6,13,1,6
6,14,1,6
6,15,1,6
6,16,1,6
6,17,1,6
6,18,1,6
6,19,1,6
6,20,1,6
6,21,1,6
6,22,1,6
6,23,1,6
6,24,1,6
6,25,1,6
6,26,1,6
6,27,1,6
6,28,1,6
6,29,1,6
6,30,1,6
6,31,1,6
6,32,1,6
6,33,1,6
6,34,1,6
6,35,1,6
6,36,1,6
6,37,1,6
6,38,1,6
6,39,1,6
6,40,1,6
6,41,1,6
6,42,1,6
6,43,1,6
6,44,1,6
6,45,1,6
6,46,1,6
6,47,1,6
6,48,1,6
6,49,1,6
6,50,1,6
6,51,1,6
6,52,1,6
6,53,1,6
6,54,1,6
6,55,1,6
6,56,1,6
6,57,1,6
6,58,1,6
6,59,1,6
6,60,1,6
6,61,1,6
6,62,1,6
6,63,1,6
6,64,1,6
6,65,1,6
6,66,1,6
6,67,1,6
6,68,1,6
6,69,1,6
6,70,1,6
6,71,1,6
6,72,1,6
6,73,1,6
6,74,1,6
6,75,1,6
6,76,1,6
6,77,1,6
6,78,1,6
6,79,1,6
6,80,1,6
6,81,1,6
6,82,1,6
6,83,1,6
6,84,1,6
6,85,1,6
6,86,1,6
6,87,1,6
6,88,1,6
6,89,1,6
6,90,1,6
6,91,1,6
6,92,1,6
6,93,1,6
6,94,1,6
6,95,1,6
6,96,1,6
6,97,1,6
6,98,1,6
6,99,1,6
6,100,1,6
7,1,1,7
7,2,1,7
7,3,1,7
7,4,1,7
7,5,1,7
7,6,1,7
7,7,1,7
7,8,1,7
7,9,1,7
7,10,1,7
7,11,1,7
7,12,1,7
7,13,1,7
7,14,1,7
7,15,1,7
7,16,1,7
7,17,1,7
7,18,1,7
7,19,1,7
7,20,1,7
7,21,1,7
7,22,1,7
7,23,1,7
7,24,1,7
7,25,1,7
7,26,1,7
7,27,1,7
7,28,1,7
7,29,1,7
7,30,1,7
7,31,1,7
7,32,1,7
7,33,1,7
7,34,1,7
7,35,1,7
7,36,1,7
7,37,1,7
7,38,1,7
7,39,1,7
7,40,1,7
7,41,1,7
7,42,1,7
7,43,1,7
7,44,1,7
7,45,1,7
7,46,1,7
7,47,1,7
7,48,1,7
7,49,1,7
7,50,1,7
7,51,1,7
7,52,1,7
7,53,1,7
7,54,1,7
7,55,1,7
7,56,1,7
7,57,1,7
7,58,1,7
7,59,1,7
7,60,1,7
7,61,1,7
7,62,1,7
7,63,1,7
7,64,1,7
7,65,1,7
7,66,1,7
7,67,1,7
7,68,1,7
7,69,1,7
7,70,1,7
7,71,1,7
7,72,1,7
7,73,1,7
7,74,1,7
7,75,1,7
7,76,1,7
7,77,1,7
7,78,1,7
7,79,1,7
7,80,1,7
7,81,1,7
7,82,1,7
7,83,1,7
7,84,1,7
7,85,1,7
7,86,1,7
7,87,1,7
7,88,1,7
7,89,1,7
7,90,1,7
7,91,1,7
7,92,1,7
7,93,1,7
7,94,1,7
7,95,1,7
7,96,1,7
7,97,1,7
7,98,1,7
7,99,1,7
7,100,1,7
8,1,1,8
8,2,1,8
8,3,1,8
8,4,1,8
8,5,1,8
8,6,1,8
8,7,1,8
8,8,1,8
8,9,1,8
8,10,1,8
8,11,1,8
8,12,1,8
8,13,1,8
8,14,1,8
8,15,1,8
8,16,1,8
8,17,1,8
8,18,1,8
8,19,1,8
8,20,1,8
8,21,1,8
8,22,1,8
8,23,1,8
8,24,1,8
8,25,1,8
8,26,1,8
8,27,1,8
8,28,1,8
8,29,1,8
8,30,1,8
8,31,1,8
8,32,1,8
8,33,1,8
8,34,1,8
8,35,1,8
8,36,1,8
8,37,1,8
8,38,1,8
8,39,1,8
8,40,1,8
8,41,1,8
8,42,1,8
8,43,1,8
8,44,1,8
8,45,1,8
8,46,1,8
8,47,1,8
8,48,1,8
8,49,1,8
8,50,1,8
8,51,1,8
8,52,1,8
8,53,1,8
8,54,1,8
8,55,1,8
8,56,1,8
8,57,1,8
8,58,1,8
8,59,1,8
8,60,1,8
8,61,1,8
8,62,1,8
8,63,1,8
8,64,1,8
8,65,1,8
8,66,1,8
8,67,1,8
8,68,1,8
8,69,1,8
8,70,1,8
8,71,1,8
8,72,1,8
8,73,1,8
8,74,1,8
8,75,1,8
8,76,1,8
8,77,1,8
8,78,1,8
8,79,1,8
8,80,1,8
8,81,1,8
8,82,1,8
8,83,1,8
8,84,1,8
8,85,1,8
8,86,1,8
8,87,1,8
8,88,1,8
8,89,1,8
8,90,1,8
8,91,1,8
8,92,1,8
8,93,1,8
8,94,1,8
8,95,1,8
8,96,1,8
8,97,1,8
8,98,1,8
8,99,1,8
8,100,1,8
9,1,1,9
9,2,1,9
9,3,1,9
9,4,1,9
9,5,1,9
9,6,1,9
9,7,1,9
9,8,1,9
9,9,1,9
9,10,1,9
9,11,1,9
9,12,1,9
9,13,1,9
9,14,1,9
9,15,1,9
9,16,1,9
9,17,1,9
9,18,1,9
9,19,1,9
9,20,1,9
9,21,1,9
9,22,1,9
9,23,1,9
9,24,1,9
9,25,1,9
9,26,1,9
9,27,1,9
9,28,1,9
9,29,1,9
9,30,1,9
9,31,1,9
9,32,1,9
9,33,1,9
9,34,1,9
9,35,1,9
9,36,1,9
9,37,1,9
9,38,1,9
9,39,1,9
9,40,1,9
9,41,1,9
9,42,1,9
9,43,1,9
9,44,1,9
9,45,1,9
9,46,1,9
9,47,1,9
9,48,1,9
9,49,1,9
9,50,1,9
9,51,1,9
9,52,1,9
9,53,1,9
9,54,1,9
9,55,1,9
9,56,1,9
9,57,1,9
9,58,1,9
9,59,1,9
9,60,1,9
9,61,1,9
9,62,1,9
9,63,1,9
9,64,1,9
9,65,1,9
9,66,1,9
9,67,1,9
9,68,1,9
9,69,1,9
9,70,1,9
9,71,1,9
9,72,1,9
9,73,1,9
9,74,1,9
9,75,1,9
9,76,1,9
9,77,1,9
9,78,1,9
9,79,1,9
9,80,1,9
9,81,1,9
9,82,1,9
9,83,1,9
9,84,1,9
9,85,1,9
9,86,1,9
9,87,1,9
9,88,1,9
9,89,1,9
9,90,1,9
9,91,1,9
9,92,1,9
9,93,1,9
9,94,1,9
9,95,1,9
9,96,1,9
9,97,1,9
9,98,1,9
9,99,1,9
9,100,1,9
10,1,1,10
10,2,1,10
10,3,1,10
10,4,1,10
10,5,1,10
10,6,1,10
10,7,1,10
10,8,1,10
10,9,1,10
10,10,1,10
10,11,1,10
10,12,1,10
10,13,1,10
10,14,1,10
10,15,1,10
10,16,1,10
10,17,1,10
10,18,1,10
10,19,1,10
10,20,1,10
10,21,1,10
10,22,1,10
10,23,1,10
10,24,1,10
10,25,1,10
10,26,1,10
10,27,1,10
10,28,1,10
10,29,1,10
10,30,1,10
10,31,1,10
10,32,1,10
10,33,1,10
10,34,1,10
10,35,1,10
10,36,1,10
10,37,1,10
10,38,1,10
10,39,1,10
10,40,1,10
10,41,1,10
10,42,1,10
10,43,1,10
10,44,1,10
10,45,1,10
10,46,1,10
10,47,1,10
10,48,1,10
10,49,1,10
10,50,1,10
10,51,1,10
10,52,1,10
10,53,1,10
10,54,1,10
10,55,1,10
10,56,1,10
10,57,1,10
10,58,1,10
10,59,1,10
10,60,1,10
10,61,1,10
10,62,1,10
10,63,1,10
10,64,1,10
10,65,1,10
10,66,1,10
10,67,1,10
10,68,1,10
10,69,1,10
10,70,1,10
10,71,1,10
10,72,1,10
10,73,1,10
10,74,1,10
10,75,1,10
10,76,1,10
10,77,1,10
10,78,1,10
10,79,1,10
10,80,1,10
10,81,1,10
10,82,1,10
10,83,1,10
10,84,1,10
10,85,1,10
10,86,1,10
10,87,1,10
10,88,1,10
10,89,1,10
10,90,1,10
10,91,1,10
10,92,1,10
10,93,1,10
10,94,1,10
10,95,1,10
10,96,1,10
10,97,1,10
10,98,1,10
10,99,1,10
10,100,1,10
11,1,1,11
11,2,1,11
11,3,1,11
11,4,1,11
11,5,1,11
11,6,1,11
11,7,1,11
11,8,1,11
11,9,1,11
11,10,1,11
11,11,1,11
11,12,1,11
11,13,1,11
11,14,1,11
11,15,1,11
11,16,1,11
11,17,1,11
11,18,1,11
11,19,1,11
11,20,1,11
11,21,1,11
11,22,1,11
11,23,1,11
11,24,1,11
11,25,1,11
11,26,1,11
11,27,1,11
11,28,1,11
11,29,1,11
11,30,1,11
11,31,1,11
11,32,1,11
11,33,1,11
11,34,1,11
11,35,1,11
11,36,1,11
11,37,1,11
11,38,1,11
11,39,1,11
11,40,1,11
11,41,1,11
11,42,1,11
11,43,1,11
11,44,1,11
11,45,1,11
11,46,1,11
11,47,1,11
11,48,1,11
11,49,1,11
11,50,1,11
11,51,1,11
11,52,1,11
11,53,1,11
11,54,1,11
11,55,1,11
11,56,1,11
11,57,1,11
11,58,1,11
11,59,1,11
11,60,1,11
11,61,1,11
11,62,1,11
11,63,1,11
11,64,1,11
11,65,1,11
11,66,1,11
11,67,1,11
11,68,1,11
11,69,1,11
11,70,1,11
11,71,1,11
11,72,1,11
11,73,1,11
11,74,1,11
11,75,1,11
11,76,1,11
11,77,1,11
11,78,1,11
11,79,1,11
11,80,1,11
11,81,1,11
11,82,1,11
11,83,1,11
11,84,1,11
11,85,1,11
11,86,1,11
11,87,1,11
11,88,1,11
11,89,1,11
11,90,1,11
11,91,1,11
11,92,1,11
11,93,1,11
11,94,1,11
11,95,1,11
11,96,1,11
11,97,1,11
11,98,1,11
11,99,1,11
11,100,1,11
12,1,1,12
12,2,1,12
12,3,1,12
12,4,1,12
12,5,1,12
12,6,1,12
12,7,1,12
12,8,1,12
12,9,1,12
12,10,1,12
12,11,1,12
12,12,1,12
12,13,1,12
12,14,1,12
12,15,1,12
12,16,1,12
12,17,1,12
12,18,1,12
12,19,1,12
12,20,1,12
12,21,1,12
12,22,1,12
12,23,1,12
12,24,1,12
12,25,1,12
12,26,1,12
12,27,1,12
12,28,1,12
12,29,1,12
12,30,1,12
12,31,1,12
12,32,1,12
12,33,1,12
12,34,1,12
12,35,1,12
12,36,1,12
12,37,1,12
12,38,1,12
12,39,1,12
12,40,1,12
12,41,1,12
12,42,1,12
12,43,1,12
12,44,1,12
12,45,1,12
12,46,1,12
12,47,1,12
12,48,1,12
12,49,1,12
12,50,1,12
12,51,1,12
12,52,1,12
12,53,1,12
12,54,1,12
12,55,1,12
12,56,1,12
12,57,1,12
12,58,1,12
12,59,1,12
12,60,1,12
12,61,1,12
12,62,1,12
12,63,1,12
12,64,1,12
12,65,1,12
12,66,1,12
12,67,1,12
12,68,1,12
12,69,1,12
12,70,1,12
12,71,1,12
12,72,1,12
12,73,1,12
12,74,1,12
12,75,1,12
12,76,1,12
12,77,1,12
12,78,1,12
12,79,1,12
12,80,1,12
12,81,1,12
12,82,1,12
12,83,1,12
12,84,1,12
12,85,1,12
12,86,1,12
12,87,1,12
